Market Cap,Outstanding Shares,Q1_NetIncome,Q2_NetIncome,Q3_NetIncome,Q4_NetIncome,Q5_NetIncome,Q6_NetIncome,Q7_NetIncome,Q8_NetIncome,Month1_Volume,Month2_Volume,Month3_Volume,Month4_Volume,Month5_Volume,Month6_Volume,Month7_Volume,Month8_Volume,Month9_Volume,Month10_Volume,Month11_Volume,Month12_Volume,Month13_Volume,Month14_Volume,Month15_Volume,Month16_Volume,Month17_Volume,Month18_Volume,Month19_Volume,Month20_Volume,Month21_Volume,Month22_Volume,Month23_Volume,Month24_Volume,Underaged,Oustanding Shares,MarketCap_Q8NetIncome,MarketCap_Q7NetIncome,MarketCap_duplicate,Q1_NetIncome_duplicate,Q2_NetIncome_duplicate,Q3_NetIncome_duplicate,Q4_NetIncome_duplicate
14617492000,225509000,360000000,375000000,364000000,130000000.0,167000000.0,322000000.0,343000000.0,220000000.0,8753267.0,19531950.0,13009326.0,11529761.0,17732281.0,16956589.0,12759159.0,24709361.0,17842149.0,13173386.0,19152263.0,15547933.0,15903524.0,22451037.0,19139493.0,14041276.0,21001618.0,24471350.0,16144397.0,20986192.0,14725334.0,12928102.0,16684554.0,18939655.0,0,,3.21584824e+18,5.013799756e+18,14617492000,360000000,375000000,364000000,130000000.0
12674681000,307265000,290000000,137000000,429000000,357000000.0,903000000.0,1847000000.0,409000000.0,-83000000.0,50385080.0,80239339.0,89680854.0,92328987.0,112193293.0,133244814.0,102011456.0,165956136.0,108874231.0,106151812.0,129305380.0,139071512.0,181022367.0,180065018.0,182261908.0,151346377.0,184190322.0,230479812.0,164412174.0,239309000.0,184251612.0,201867836.0,192660574.0,206109673.0,0,,-1.051998523e+18,5.183944529e+18,12674681000,290000000,137000000,429000000,357000000.0
12965049000,327980000,1075000000,-194000000,843000000,942000000.0,329000000.0,-1377000000.0,-646000000.0,473000000.0,128325748.0,115943287.0,106185800.0,146319333.0,132682563.0,142619061.0,162932683.0,189288552.0,114143949.0,231182169.0,163059591.0,128375052.0,237777590.0,210573990.0,175274910.0,234989519.0,255386972.0,281781642.0,293855426.0,436685286.0,241580134.0,245408282.0,334714270.0,253137128.0,0,,6.132468177e+18,-8.375421654e+18,12965049000,1075000000,-194000000,843000000,942000000.0
3146080000,65502000,-175000000,-499000000,-941000000,-677000000.0,1745000000.0,1585000000.0,63000000.0,383000000.0,5735625.0,9686556.0,7864336.0,7148104.0,11316808.0,12171919.0,10285584.0,16623369.0,8353319.0,7021993.0,9371346.0,11639181.0,11173850.0,12136394.0,12343418.0,11619288.0,15920872.0,14006025.0,10416475.0,15097344.0,14018222.0,13160962.0,14260952.0,10977540.0,0,,1.20494864e+18,1.9820304e+17,3146080000,-175000000,-499000000,-941000000,-677000000.0
6553073000,38738900,435000000,312000000,423000000,1034000000.0,778000000.0,529000000.0,382000000.0,675000000.0,7336125.0,9164192.0,14867845.0,8033841.0,11199827.0,9909214.0,9044013.0,10730761.0,10810016.0,12099061.0,18313375.0,15655040.0,21306736.0,26359062.0,19733568.0,14143280.0,24112806.0,22891066.0,19190382.0,24951726.0,23176305.0,16703856.0,24802588.0,62369531.0,0,,4.423324275e+18,2.503273886e+18,6553073000,435000000,312000000,423000000,1034000000.0
7954860000,38436700,18960000,8562000,3877000,-2271000.0,-3687000.0,79000.0,-24633000.0,8850000.0,6788969.0,7231224.0,9404736.0,7447490.0,6942224.0,8805412.0,6147599.0,7490162.0,6699431.0,6456756.0,7273612.0,9479929.0,5687011.0,8340407.0,8269039.0,8429283.0,7849812.0,7935223.0,5011179.0,4641393.0,3495749.0,4362931.0,3901537.0,3029827.0,0,,7.0400511e+16,-1.9595206638e+17,7954860000,18960000,8562000,3877000,-2271000.0
22776033000,379032000,139203000,212035000,159020000,323025000.0,224101000.0,70765000.0,526974000.0,431951000.0,20927479.0,32035329.0,29083250.0,35858942.0,41759439.0,36380807.0,31382536.0,43273858.0,41138493.0,61053544.0,51436277.0,38949643.0,43799738.0,32999262.0,29080295.0,26782324.0,42707523.0,41647704.0,28395931.0,34077546.0,38210273.0,38705703.0,34561227.0,27736497.0,0,,9.838130230383e+18,1.2002377214142e+19,22776033000,139203000,212035000,159020000,323025000.0
112475906000,288001000,2978000000,2860000000,1959000000,2246000000.0,1884000000.0,2098000000.0,903000000.0,1283000000.0,15760424.0,29843695.0,36084596.0,25748434.0,37321853.0,43977731.0,32713338.0,35427908.0,31497918.0,27401021.0,27995813.0,39255600.0,27649284.0,26945507.0,36222461.0,27834329.0,36494934.0,45898299.0,32327127.0,57827746.0,41985462.0,40250320.0,32998541.0,39733236.0,0,,1.44306587398e+20,1.01565743118e+20,112475906000,2978000000,2860000000,1959000000,2246000000.0
2636442000,67000000,-60200000,-39300000,-31700000,-400000.0,34700000.0,26000000.0,56700000.0,81500000.0,16403597.0,25573573.0,41339057.0,28916710.0,52902677.0,32191064.0,20535412.0,21901560.0,22838523.0,13326289.0,20735239.0,32008655.0,15107181.0,16846854.0,19498707.0,10911764.0,18689957.0,26062456.0,13957962.0,25644169.0,23124613.0,16512488.0,20148254.0,16268502.0,0,,2.14870023e+17,1.494862614e+17,2636442000,-60200000,-39300000,-31700000,-400000.0
144554836000,1552350000,1568000000,1995000000,2397000000,2087000000.0,2233000000.0,2331000000.0,2093000000.0,2426000000.0,54088538.0,86485411.0,61671856.0,89836965.0,94355076.0,96298144.0,71652323.0,125617543.0,71765053.0,94519964.0,130405306.0,78498368.0,99199412.0,100445948.0,75913741.0,100538028.0,117800233.0,123741928.0,111207796.0,162690958.0,135265194.0,123514854.0,119481746.0,92803918.0,0,,3.50690032136e+20,3.02553271748e+20,144554836000,1568000000,1995000000,2397000000,2087000000.0
10108396000,26535400,91319000,76097000,70862000,97891000.0,109245000.0,79424000.0,73761000.0,79709000.0,4435649.0,5993290.0,6995228.0,11536383.0,12870830.0,6488726.0,9357974.0,7494330.0,9741678.0,7853280.0,7159261.0,9201646.0,8552911.0,11221186.0,6976537.0,9207877.0,10123418.0,11213742.0,11954351.0,7530052.0,6443818.0,8128897.0,5268144.0,6658358.0,0,,8.05730136764e+17,7.45605397356e+17,10108396000,91319000,76097000,70862000,97891000.0
3850794000,203638000,130692000,38353000,117088000,147971000.0,70667000.0,31763000.0,86534000.0,139276000.0,15375323.0,26511206.0,46970661.0,42287910.0,42372879.0,28886862.0,12889829.0,27025350.0,16716257.0,13749324.0,16729124.0,17244271.0,23678602.0,19694463.0,27389058.0,23353460.0,33591984.0,33621107.0,36200852.0,45204600.0,28483429.0,19752767.0,20842452.0,18907276.0,0,,5.36323185144e+17,3.33224607996e+17,3850794000,130692000,38353000,117088000,147971000.0
19267633000,47074600,185300000,178700000,226400000,178300000.0,171300000.0,212600000.0,161800000.0,134100000.0,2865337.0,6130993.0,6342708.0,5785862.0,5674119.0,6368707.0,3787793.0,4127082.0,3140925.0,4084763.0,3727406.0,5790834.0,6607870.0,5074217.0,4549563.0,5083009.0,6113643.0,8373917.0,5687670.0,6645248.0,3874171.0,4875896.0,4432329.0,4547430.0,0,,2.5837895853e+18,3.1175030194e+18,19267633000,185300000,178700000,226400000,178300000.0
47056019000,398255000,1483000000,1677000000,1600000000,1624000000.0,1481000000.0,1408000000.0,1344000000.0,1474000000.0,33260718.0,39906478.0,41582977.0,53518456.0,51808911.0,80785759.0,88715378.0,114637376.0,37174137.0,56738861.0,46378199.0,44807712.0,45850748.0,37703591.0,31587501.0,40100673.0,44286997.0,45848169.0,51883849.0,55215848.0,43583403.0,48101114.0,31444149.0,32726408.0,0,,6.9360572006e+19,6.3243289536e+19,47056019000,1483000000,1677000000,1600000000,1624000000.0
44777144000,213764000,222000000,161000000,293000000,198000000.0,186000000.0,146000000.0,89000000.0,137000000.0,13312846.0,25037113.0,31431606.0,30263716.0,33694327.0,32231346.0,23708558.0,35381311.0,29513637.0,23640389.0,28201256.0,45082094.0,28424684.0,30124363.0,30431100.0,28477766.0,35545887.0,48822812.0,29884088.0,44464487.0,39018213.0,35555835.0,34091739.0,38965435.0,0,,6.134468728e+18,3.985165816e+18,44777144000,222000000,161000000,293000000,198000000.0
15993150000,219445000,720345000,532259000,882231000,627928000.0,652435000.0,454723000.0,663265000.0,475549000.0,26492557.0,47930621.0,52077427.0,55069913.0,57181141.0,66211225.0,57245610.0,67166173.0,52611182.0,45671092.0,39336538.0,52120360.0,53547048.0,54703684.0,42374599.0,50590362.0,58677273.0,71561890.0,57122316.0,61481642.0,66208495.0,59707215.0,50256976.0,46993772.0,0,,7.60552648935e+18,1.060769663475e+19,15993150000,720345000,532259000,882231000,627928000.0
6295773000,388868000,-57425000,-214892000,507868000,-118432000.0,-55960000.0,80842000.0,517801000.0,464053000.0,113722608.0,158580806.0,149596992.0,98387047.0,143908046.0,165694956.0,105369680.0,180350894.0,255007494.0,104239216.0,163844092.0,114062136.0,170331514.0,91853952.0,56750118.0,72830604.0,69459977.0,85795562.0,54335986.0,81908498.0,61822909.0,72015493.0,58319911.0,45155301.0,0,,2.921572347969e+18,3.259957555173e+18,6295773000,-57425000,-214892000,507868000,-118432000.0
433906385000,2691560000,7891000000,1673000000,6275000000,-1798000000.0,5149000000.0,2054000000.0,3562000000.0,3105000000.0,69692684.0,110414265.0,130561477.0,90731584.0,130117580.0,134859408.0,100262054.0,174886446.0,122852846.0,108018377.0,127378355.0,151667100.0,116898368.0,138652720.0,208094056.0,157646467.0,170929925.0,272075714.0,142211450.0,185368469.0,162575143.0,164148268.0,238679891.0,177796882.0,0,,1.347279325425e+21,1.54557454337e+21,433906385000,7891000000,1673000000,6275000000,-1798000000.0
8456589000,321360000,24400000,85400000,180400000,121500000.0,113400000.0,55700000.0,132900000.0,88900000.0,43029398.0,60257460.0,81726193.0,84987038.0,76974859.0,91108003.0,74958891.0,80084193.0,85042372.0,68445706.0,60273533.0,74557168.0,81632493.0,71633385.0,72907425.0,82858340.0,66403033.0,98935200.0,83751863.0,104688284.0,73554157.0,101235489.0,85578547.0,68861061.0,0,,7.517907621e+17,1.1238806781e+18,8456589000,24400000,85400000,180400000,121500000.0
53559316000,106711000,364900000,283100000,1928400000,327000000.0,268800000.0,2020500000.0,287800000.0,289500000.0,4340466.0,7498851.0,6798607.0,9690949.0,10366901.0,11381212.0,9745062.0,15463849.0,10134893.0,9526724.0,6632742.0,11672983.0,13643308.0,12180655.0,8985569.0,9319212.0,14591782.0,14630337.0,13383581.0,9964965.0,10412491.0,11281897.0,8661907.0,7584388.0,0,,1.5505421982e+19,1.54143711448e+19,53559316000,364900000,283100000,1928400000,327000000.0
91586879000,106741000,968400000,817800000,1197100000,1315700000.0,852100000.0,973500000.0,2229000000.0,1632200000.0,4786662.0,8085604.0,11811041.0,13083044.0,14710874.0,12550734.0,8863888.0,15598976.0,12342215.0,12419752.0,12466011.0,14472057.0,15486460.0,20754110.0,12449106.0,10329062.0,16784945.0,14654597.0,11866287.0,15750284.0,14595945.0,16058449.0,16069639.0,16067375.0,0,,1.494881039038e+20,2.04147153291e+20,91586879000,968400000,817800000,1197100000,1315700000.0
112532521000,204000000,1044000000,150000000,150000000,80000000.0,20000000.0,75000000.0,26000000.0,63000000.0,12714351.0,19059250.0,22979117.0,26248708.0,27703029.0,38333811.0,33782087.0,31089668.0,28470177.0,41807176.0,25725890.0,32465034.0,47891816.0,34357752.0,31222293.0,41148877.0,30669396.0,42312367.0,33156004.0,34423100.0,27480012.0,52180538.0,27403750.0,20555034.0,0,,7.089548823e+18,2.925845546e+18,112532521000,1044000000,150000000,150000000,80000000.0
5274797000,63682000,101217000,80238000,33456000,-533969000.0,280431000.0,245329000.0,189089000.0,270978000.0,9708051.0,15146050.0,11495393.0,18738479.0,13461435.0,12103646.0,11705026.0,11919249.0,11658827.0,12679533.0,12409180.0,10675261.0,13849621.0,15560214.0,11975313.0,11907425.0,11556584.0,14069034.0,13621436.0,21275753.0,14627891.0,10427125.0,12774719.0,12569093.0,0,,1.429353941466e+18,9.97406089933e+17,5274797000,101217000,80238000,33456000,-533969000.0
8241284000,98127000,253000000,15000000,562000000,391000000.0,622000000.0,240000000.0,-231000000.0,328000000.0,12522778.0,25994405.0,29496865.0,25790752.0,19830346.0,25414848.0,18176758.0,50798417.0,16937896.0,10989148.0,11519861.0,16083572.0,14254570.0,14548284.0,15946334.0,14050812.0,14177249.0,20445096.0,11137031.0,21456500.0,21811279.0,15437084.0,16719749.0,16587555.0,0,,2.703141152e+18,-1.903736604e+18,8241284000,253000000,15000000,562000000,391000000.0
6600609000,118100000,143000000,174000000,106000000,233000000.0,207000000.0,205000000.0,121000000.0,228000000.0,13382511.0,17146762.0,23935824.0,15894485.0,45798471.0,20010230.0,9633022.0,20571750.0,19818034.0,16539694.0,22098763.0,21825147.0,15828288.0,20209066.0,27559602.0,19312967.0,21420425.0,22846655.0,13571330.0,26869291.0,23897172.0,13369567.0,17271329.0,22356622.0,0,,1.504938852e+18,7.98673689e+17,6600609000,143000000,174000000,106000000,233000000.0
3445893000,49581200,65200000,77800000,48700000,111300000.0,122200000.0,91600000.0,111100000.0,97700000.0,4416750.0,8055296.0,6878198.0,9097847.0,7443999.0,9286795.0,6901246.0,7518130.0,5646367.0,5908747.0,6749377.0,6733931.0,9793174.0,10031033.0,7467534.0,9873630.0,9365077.0,8354777.0,9944673.0,11110905.0,7837440.0,8048872.0,8819273.0,7352189.0,0,,3.366637461e+17,3.828387123e+17,3445893000,65200000,77800000,48700000,111300000.0
19312495000,3264300,404027000,344352000,454768000,411393000.0,433314000.0,426100000.0,334581000.0,332081000.0,344560.0,498901.0,420003.0,358382.0,507339.0,565566.0,456316.0,534179.0,517923.0,330674.0,391264.0,390353.0,399460.0,399482.0,371821.0,337755.0,473212.0,456184.0,469612.0,605341.0,557691.0,528792.0,454346.0,428696.0,0,,6.413312652095e+18,6.461593889595e+18,19312495000,404027000,344352000,454768000,411393000.0
32939600000,411745000,376000000,331000000,297000000,324000000.0,321000000.0,311000000.0,281000000.0,331000000.0,20950196.0,38950460.0,40352101.0,38831562.0,38317507.0,44857421.0,32475022.0,42539066.0,35111532.0,34653943.0,38984870.0,48746142.0,41788665.0,43091662.0,42828873.0,48183846.0,46248351.0,62176561.0,45470931.0,62825673.0,61773088.0,59615772.0,41734034.0,42170927.0,0,,1.09030076e+19,9.2560276e+18,32939600000,376000000,331000000,297000000,324000000.0
9271208000,246903000,182000000,82000000,93000000,109000000.0,70000000.0,-7000000.0,69000000.0,64000000.0,26857038.0,39765700.0,47705005.0,26657461.0,32945526.0,60578529.0,21097959.0,89024217.0,30587012.0,25212374.0,24953263.0,37030818.0,26788289.0,35096857.0,33207013.0,20409344.0,36818549.0,42966972.0,41059771.0,46778262.0,42869538.0,33443722.0,55800418.0,44661585.0,0,,5.93357312e+17,6.39713352e+17,9271208000,182000000,82000000,93000000,109000000.0
7319934000,508682000,347000000,-57000000,-214000000,152000000.0,596000000.0,801000000.0,893000000.0,1274000000.0,132020108.0,201249190.0,268664749.0,164159283.0,165434667.0,205914785.0,200781171.0,231680928.0,187627436.0,230823685.0,263004242.0,270527828.0,299292863.0,308403796.0,258948458.0,370457111.0,379538575.0,372106697.0,393461294.0,638281009.0,388382570.0,478564478.0,376880487.0,383284831.0,0,,9.325595916e+18,6.536701062e+18,7319934000,347000000,-57000000,-214000000,152000000.0
17889679000,411257000,-66626000,1218548000,1711982000,683670000.0,891361000.0,-1516048000.0,1804752000.0,-1976812000.0,68830220.0,104130799.0,111144099.0,124426445.0,130624305.0,155551208.0,113339231.0,147223505.0,159543769.0,131828287.0,130753533.0,117602837.0,165180000.0,265665507.0,139910137.0,144383742.0,173449347.0,189975504.0,199579747.0,249191263.0,184272225.0,161957471.0,139258699.0,125239395.0,0,,-3.5364532123348e+19,3.2286433954608e+19,17889679000,-66626000,1218548000,1711982000,683670000.0
3969529000,169638000,511000000,-881000000,37000000,-2574000000.0,840000000.0,1482000000.0,220000000.0,318000000.0,28293995.0,90961478.0,47514870.0,47025579.0,56980196.0,81530194.0,65072232.0,98610138.0,71365511.0,58714222.0,70826081.0,66211629.0,33770848.0,38077845.0,42275010.0,28003042.0,35282653.0,38081270.0,20552616.0,37855252.0,36853405.0,28574111.0,28784229.0,36105448.0,0,,1.262310222e+18,8.7329638e+17,3969529000,511000000,-881000000,37000000,-2574000000.0
31387808000,372954000,671000000,715000000,859688000,17101000.0,404000000.0,196000000.0,623265000.0,419942000.0,21939370.0,30741338.0,35756277.0,49599413.0,39159316.0,41880434.0,35599130.0,60010839.0,41796389.0,28816170.0,39366849.0,59350611.0,146318154.0,32320714.0,25378877.0,41345335.0,34773374.0,40799988.0,45658562.0,47007580.0,35603258.0,33516541.0,30263403.0,43915451.0,0,,1.3181058867136e+19,1.956292215312e+19,31387808000,671000000,715000000,859688000,17101000.0
11473615000,229702000,179100000,142600000,7500000,428200000.0,194500000.0,122500000.0,53400000.0,449400000.0,29339928.0,38224131.0,34621190.0,20489330.0,27147129.0,24698569.0,21036475.0,34591809.0,25395504.0,28414370.0,42031494.0,62952406.0,27630232.0,22898280.0,19385948.0,19714135.0,30229610.0,24659415.0,20424122.0,30418486.0,39401992.0,31150223.0,21025224.0,26792882.0,0,,5.156242581e+18,6.12691041e+17,11473615000,179100000,142600000,7500000,428200000.0
1528328000,77149000,-1000000,1000000,173000000,24000000.0,70000000.0,81000000.0,246000000.0,75000000.0,50001553.0,47236033.0,47909287.0,38891641.0,79263168.0,38431526.0,24663969.0,43573080.0,22525129.0,32261004.0,27769838.0,22560741.0,25648402.0,26510722.0,30604163.0,28902545.0,53290776.0,31304324.0,19673668.0,36738400.0,24447973.0,30870470.0,35265500.0,41421394.0,0,,1.146246e+17,3.75968688e+17,1528328000,-1000000,1000000,173000000,24000000.0
3160098000,81404000,4184000,24226000,52946000,49915000.0,44788000.0,32901000.0,45384000.0,43229000.0,10330864.0,12516140.0,11753628.0,15969092.0,14112863.0,21036912.0,9012504.0,11643055.0,10084306.0,8665389.0,9992005.0,9957639.0,16253009.0,10732056.0,9864364.0,10550756.0,11600937.0,7934490.0,8588462.0,13258828.0,9006119.0,7434048.0,8972932.0,7788749.0,0,,1.36607876442e+17,1.43417887632e+17,3160098000,4184000,24226000,52946000,49915000.0
103017095000,7149000000,4489000000,4228000000,-23517000000,6026000000.0,4157000000.0,4810000000.0,5043000000.0,5918000000.0,469606577.0,700377502.0,814176483.0,1286036329.0,804615850.0,858593329.0,777459519.0,660095203.0,563089835.0,777779572.0,824026734.0,803121901.0,1188438554.0,958047375.0,769611142.0,743929199.0,839006489.0,1005004129.0,1264625068.0,911160743.0,981711557.0,1379972110.0,1385300124.0,964582961.0,0,,6.0965516821e+20,5.19515210085e+20,103017095000,4489000000,4228000000,-23517000000,6026000000.0
4232538000,91317000,155256000,187426000,243886000,184261000.0,246823000.0,183417000.0,150821000.0,111318000.0,6231621.0,10592745.0,15970940.0,13336055.0,12137528.0,12847164.0,8668253.0,13916509.0,11593251.0,11750535.0,13568576.0,12758494.0,18119815.0,20322426.0,20743031.0,15875694.0,20031914.0,19671804.0,13782861.0,13684496.0,12386398.0,14660534.0,13468020.0,11943687.0,0,,4.71157665084e+17,6.38355613698e+17,4232538000,155256000,187426000,243886000,184261000.0
3384031000,83248000,-46804000,-20774000,34613000,-93520000.0,-286296000.0,-379000.0,-37246000.0,-56468000.0,2636562.0,4653059.0,5356314.0,7107752.0,5821473.0,6214443.0,5937043.0,6522997.0,8799594.0,7425809.0,7098224.0,9687431.0,7627263.0,10285177.0,12404201.0,10659995.0,10445514.0,18755139.0,8484254.0,11547991.0,11174721.0,8128378.0,7534628.0,6005226.0,0,,-1.91089462508e+17,-1.26041618626e+17,3384031000,-46804000,-20774000,34613000,-93520000.0
4955488000,91819000,92620000,140880000,169689000,158142000.0,108158000.0,167328000.0,132392000.0,86962000.0,6544178.0,10284203.0,11375467.0,17071000.0,10768666.0,11676762.0,8607537.0,11127636.0,11111862.0,12905909.0,9470370.0,8776110.0,10172224.0,11313386.0,11530278.0,10845113.0,11514115.0,11621097.0,13193593.0,14215301.0,10298079.0,10732064.0,9812908.0,9765192.0,0,,4.30939147456e+17,6.56066967296e+17,4955488000,92620000,140880000,169689000,158142000.0
3546655000,86736000,38071000,10564000,-27738000,45520000.0,46252000.0,25659000.0,72881000.0,52967000.0,21712016.0,23475429.0,35877972.0,24576864.0,24905192.0,27029821.0,14962643.0,23918239.0,31344221.0,23881679.0,21898818.0,32873749.0,28013746.0,30576795.0,33295554.0,21179858.0,25254451.0,43354964.0,26157785.0,28205357.0,25924855.0,27378505.0,20871213.0,19152621.0,0,,1.87855675385e+17,2.58483763055e+17,3546655000,38071000,10564000,-27738000,45520000.0
20122153000,211456000,391244000,310935000,106474000,560589000.0,159703000.0,276400000.0,245159000.0,535583000.0,23055807.0,24171946.0,35830711.0,31012074.0,41187539.0,25456500.0,21886749.0,29534162.0,29024597.0,33086372.0,26274729.0,27279171.0,25527619.0,23734888.0,23148541.0,17775303.0,26203687.0,24382893.0,23333309.0,25620464.0,25423258.0,27066486.0,21866326.0,28423613.0,0,,1.0777083070199e+19,4.933126907327e+18,20122153000,391244000,310935000,106474000,560589000.0
5148617000,31192400,105000000,83200000,74900000,115400000.0,105700000.0,75300000.0,87600000.0,98100000.0,7514939.0,6273729.0,5350021.0,6684017.0,9689334.0,5644499.0,8847148.0,7147529.0,4563604.0,5969348.0,5015249.0,4285311.0,6893386.0,7141951.0,4022746.0,5611957.0,7061910.0,5684703.0,8249603.0,5652490.0,4144817.0,6758575.0,7164974.0,5334261.0,0,,5.050793277e+17,4.510188492e+17,5148617000,105000000,83200000,74900000,115400000.0
2301224000,110689000,58000000,14000000,-273000000,97000000.0,143000000.0,14000000.0,299000000.0,243000000.0,102967358.0,78150154.0,98815032.0,65530990.0,110943971.0,135983363.0,74856453.0,132772878.0,54970718.0,77709695.0,78347678.0,90830503.0,68710348.0,102591444.0,103109360.0,123180971.0,114787417.0,100497259.0,52668029.0,79083198.0,59471224.0,155924597.0,96749928.0,96785823.0,0,,5.59197432e+17,6.88065976e+17,2301224000,58000000,14000000,-273000000,97000000.0
28305773000,132866000,308600000,120700000,119400000,177100000.0,187300000.0,91800000.0,137900000.0,176900000.0,9973179.0,16381930.0,16953346.0,16496893.0,18006587.0,18272527.0,13205589.0,19350118.0,17097018.0,12748162.0,12756253.0,16498885.0,14160340.0,16813834.0,15173706.0,12573102.0,17021237.0,18422250.0,13705252.0,18517282.0,17102710.0,19155856.0,14803040.0,17684534.0,0,,5.0072912437e+18,3.9033660967e+18,28305773000,308600000,120700000,119400000,177100000.0
4878276000,131207000,51203000,26766000,121330000,38400000.0,44777000.0,-15820000.0,16700000.0,49785000.0,13451091.0,25215219.0,20584739.0,17183816.0,19075660.0,21530464.0,12931673.0,20334251.0,16932652.0,16921236.0,15447396.0,24823636.0,23793567.0,29746381.0,21323990.0,19899617.0,22143983.0,23748170.0,25842126.0,40767301.0,30867161.0,28540068.0,21752303.0,13899670.0,0,,2.4286497066e+17,8.14672092e+16,4878276000,51203000,26766000,121330000,38400000.0
17552970000,546481000,162679000,217239000,217719000,279884000.0,218915000.0,261617000.0,239571000.0,281738000.0,49102742.0,45873599.0,42200178.0,35219317.0,48316717.0,50159115.0,40970170.0,59373629.0,27385025.0,34288802.0,37760035.0,34414765.0,36736548.0,40351366.0,27951230.0,24581168.0,42472428.0,38734379.0,35212534.0,49111121.0,37511649.0,48804678.0,52584093.0,39590167.0,0,,4.94533866186e+18,4.20518257587e+18,17552970000,162679000,217239000,217719000,279884000.0
9757259000,215290000,920000000,-136000000,-148000000,52000000.0,-123000000.0,-680000000.0,-434000000.0,-233000000.0,36090896.0,47628141.0,54230328.0,50349901.0,64107436.0,68618526.0,43554203.0,73800024.0,58636858.0,57245458.0,64959690.0,91327452.0,101299497.0,90190172.0,67069071.0,73851739.0,84113382.0,100376802.0,54992480.0,59980010.0,58419976.0,65374463.0,49951195.0,55401416.0,0,,-2.273441347e+18,-4.234650406e+18,9757259000,920000000,-136000000,-148000000,52000000.0
9251364000,61452000,244331000,304649000,235621000,228456000.0,318502000.0,260559000.0,346093000.0,316513000.0,18241258.0,33512728.0,58789365.0,18850759.0,25588464.0,41441595.0,23222001.0,45942308.0,16984029.0,21841822.0,32706647.0,42176335.0,29683070.0,36969062.0,35795143.0,28775395.0,39955028.0,94732966.0,28181538.0,42160607.0,25915823.0,45263290.0,52804197.0,50573302.0,0,,2.928176973732e+18,3.201832320852e+18,9251364000,244331000,304649000,235621000,228456000.0
5205861000,61644000,212412000,149543000,137735000,169349000.0,160315000.0,72760000.0,154853000.0,153489000.0,18751657.0,26522562.0,37211089.0,44098719.0,39790280.0,35448624.0,36694495.0,34002449.0,35558459.0,27567647.0,28027987.0,48443793.0,33339155.0,29472426.0,39510033.0,34713266.0,32517710.0,45516225.0,26626644.0,38618390.0,38103147.0,45667871.0,41739471.0,22461789.0,0,,7.99042399029e+17,8.06143193433e+17,5205861000,212412000,149543000,137735000,169349000.0
35430248000,1009650000,410000000,576000000,182000000,-17000000.0,-839000000.0,72000000.0,293000000.0,8000000.0,76423795.0,149497864.0,120580656.0,172389182.0,145725870.0,157764657.0,117191617.0,178137861.0,116905610.0,126886555.0,180263018.0,158958793.0,185197772.0,232094541.0,198335822.0,196886263.0,221270003.0,209931789.0,233873645.0,349553044.0,161694289.0,201193635.0,150194611.0,188344312.0,0,,2.83441984e+17,1.0381062664e+19,35430248000,410000000,576000000,182000000,-17000000.0
36765897000,581279000,673500000,614900000,553100000,605900000.0,820000000.0,822800000.0,660300000.0,597200000.0,67574582.0,98475195.0,82913998.0,67497707.0,89365477.0,65868641.0,50462722.0,78026095.0,72091496.0,70741884.0,77604533.0,88398222.0,71510573.0,96088761.0,73798126.0,74211701.0,83500578.0,78279232.0,71072171.0,95777590.0,66511154.0,80037370.0,78710482.0,52715490.0,0,,2.19565936884e+19,2.42765217891e+19,36765897000,673500000,614900000,553100000,605900000.0
86640443000,410735000,1793000000,1892000000,1312000000,812000000.0,1190000000.0,1953000000.0,2141000000.0,1833000000.0,19489130.0,33463259.0,33085121.0,38444221.0,43222567.0,37106589.0,29691306.0,46992431.0,39069677.0,31949257.0,34587528.0,35976616.0,33700724.0,34848640.0,30729136.0,38141138.0,40938919.0,38786084.0,30577068.0,42533690.0,45900779.0,38058007.0,35362994.0,37687179.0,0,,1.58811932019e+20,1.85497188463e+20,86640443000,1793000000,1892000000,1312000000,812000000.0
4360441000,89238000,29448000,28959000,31260000,22211000.0,25038000.0,25228000.0,25473000.0,30224000.0,10022559.0,18748758.0,25777316.0,12357788.0,20556242.0,14073194.0,11865494.0,18961135.0,15453858.0,13846329.0,15632400.0,14623220.0,14771113.0,17614435.0,16249486.0,13810292.0,28822072.0,21758170.0,14462732.0,11905553.0,11558540.0,10462409.0,12776104.0,9634490.0,0,,1.31789968784e+17,1.11073513593e+17,4360441000,29448000,28959000,31260000,22211000.0
33721586000,505041000,463000000,580000000,521000000,629000000.0,577000000.0,563000000.0,576000000.0,544000000.0,40303569.0,64213142.0,86446124.0,67518819.0,84339495.0,79526688.0,62626667.0,99062112.0,84301799.0,105490589.0,95957026.0,91238560.0,78500938.0,67551276.0,60937236.0,72611221.0,60113564.0,76135591.0,54038529.0,74539854.0,61815944.0,60466938.0,58738080.0,53000967.0,0,,1.8344542784e+19,1.9423633536e+19,33721586000,463000000,580000000,521000000,629000000.0
